AFR,ARTSC,Africa-China Economic Relation AFR389H1-F-LEC5101,Karanja,Moses,Fall,2025,4.5,4.3,4.9,4.6,4.6,4.5,4.8,2.8,4.8,31,18
AFR,ARTSC,"AIDS, Outbreaks, Pandemics JAH350H1-F-LEC0101",Ojo,Tolulope,Fall,2025,4.1,4.5,4.1,3.8,3.7,3.7,4.1,3.2,3.9,37,21
AFR,ARTSC,"Climate, Food, Sustain in Afr. AFR460H1-F-LEC0101",Kirigia,Kariuki,Fall,2025,4.5,4.6,4.8,4.6,4.9,4.5,4.6,3.5,4.6,15,8
AFR,ARTSC,Internat Relat Afr AFR353H1-F-LEC0101,Oduro,Alfred,Fall,2025,4.8,4.8,4.6,4.6,4.6,4.5,4.8,3.5,4.8,19,12
AFR,ARTSC,Lang/Frdm/Lin Hum Right in Afr AFR251H1-F-LEC0101,Wasike,Aggrey,Fall,2025,4.8,4.8,4.5,4.5,4.8,4.3,4.3,3.6,4.6,33,8
AFR,ARTSC,Literary Lives of Africa.Women AFR340H1-F-LEC5101,Azubuko-Udah,Comfort,Fall,2025,4.4,4.4,4.2,4.2,4.6,4.4,4.4,2.8,4.6,13,5
AFR,ARTSC,Africa: Critical Introduction AFR150Y1-Y-LEC0101,Levin,Melissa,Winter,2025,4.8,4.8,4.9,4.6,4.6,4.7,5,3.1,4.7,42,9
AFR,ARTSC,Africa: Critical Introduction AFR150Y1-Y-LEC0101,Wasike,Aggrey,Winter,2025,4.8,4.8,4.4,4.6,4.6,4.7,4.3,3.1,4.7,42,9
AFR,ARTSC,Africa in Toronto AFR199H1-S-LEC0101,Oduro,Alfred,Winter,2025,4.5,4.7,4.8,4.7,4.8,4.6,4.8,2.5,4.6,29,20
AFR,ARTSC,Africa: 21st Century AFR250Y1-Y-LEC0101,Asubiaro Dada,Wumi,Winter,2025,4.6,4.6,4.4,4.3,4.4,4.7,4.9,3.4,4.9,22,7
AFR,ARTSC,Africa: 21st Century AFR250Y1-Y-LEC0101,Levin,Melissa,Winter,2025,4.6,4.6,4.7,4.3,4.4,4.7,4.7,3.4,4.9,22,7
AFR,ARTSC,Introductory Swahili AFR280Y1-Y-LEC0101,Almasi,Oswald,Winter,2025,4.7,4.8,4.7,4.7,4.7,4.6,4.4,2.9,4.9,52,9
AFR,ARTSC,Popular Uprisings in Africa AFR298H1-S-LEC0101,Elamin,Nisrin,Winter,2025,4.7,4.8,4.9,4.6,4.8,4.6,4.9,3.1,4.8,43,18
AFR,ARTSC,African Studies Rsrch Seminar AFR450Y1-Y-LEC0101,Eyoh,Dickson,Winter,2025,5,5,4.6,5,5,5,4.6,3.2,5,12,5
AFR,ARTSC,African Studies Rsrch Seminar AFR450Y1-Y-LEC0101,Lo,Marieme,Winter,2025,5,5,5,5,5,5,5,3.2,5,12,5
AFR,ARTSC,Africa-China Economic Relation AFR389H1-F-LEC5101,Karanja,Moses,Fall,2024,4.9,4.9,5,4.9,4.8,4.7,5,3.2,4.9,21,17
AFR,ARTSC,"AIDS, Outbreaks, Pandemics JAH350H1-F-LEC0101",Ojo,Tolulope,Fall,2024,4.4,4.5,4.3,3.9,4.1,4.1,4.3,3.4,4.1,35,18
AFR,ARTSC,"Climate, Food, Sustain in Afr. AFR460H1-F-LEC0101",Kirigia,Kariuki,Fall,2024,4.7,4.9,5,4.9,5,4.7,5,3.3,4.7,16,7
